objectid,location_name,location_address,address_line__2,city,state,zip_code,county,regionsize,matchscore,latitude,longitude,matchtype,location_type,accepts_snap,organization,co_sponsor,type,frequency,day,times,year_round_or_dates,description,eligibility_requirements,eligibility_requirement,no_photo_id_required,no_registration_required,restricted_access_only_members_o,age_restrictions_for_children_or,age_restrictions_for_seniors_onl,income_maximum_for_eligibility,delivery_available,prepared_meals,grocery_items,fresh_produce,languages_spoken_other_than_engl,other_services_provided_diapers,other_services_provided_baby_for,other_services_provided_financia,other_services_provided_clothing,other_services_provided,metro,bus,store_type,loctype_fresh
159090,7-Eleven Inc F 10679B,2915 Cedar Ln,,Fairfax,VA,22031,FAIRFAX,1822.6097,99,38.87264251708984,-77.24578857421875,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
159176,7-Eleven Inc F 10684B,8110 Old Dominion Dr,,McLean,VA,22102,FAIRFAX,7388.3892,100,38.95264053344727,-77.22580718994141,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
159323,Walgreens 10331,13926 Lee Hwy,,Centreville,VA,20120,FAIRFAX,3517.1885,100,38.83880996704102,-77.43000793457031,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
159354,Bestway Supermarket,8547 Richmond Hwy,,Alexandria,VA,22309,FAIRFAX,2623.875,98.99408,38.72580337524414,-77.11430358886719,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
159600,Asia Market,5143 Lee Hwy,,Arlington,VA,22207,ARLINGTON,214.80977,100,38.89667892456055,-77.13195037841797,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
160787,Aldi 68,7006 Columbia Pike,,Annandale,VA,22003,FAIRFAX,1349.7125,100,38.83444213867188,-77.186767578125,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
161942,New Start Cares Llc,610 S Carlin Springs Rd,Apt 153,Arlington,VA,22204,ARLINGTON,11846.209,100,38.86033630371094,-77.12819671630859,Exact,SNAP-retailer,1,,,Misc,,,,,,,,,,,,,,,,,0,,,,,,,,,Misc,SNAP-retailer without fresh produce
161982,7-Eleven Inc F 21473A,9413A BURKE LAKE ROAD,,BURKE,VA,22015,FAIRFAX,3436.3459,97.633133,38.79433059692383,-77.27056884765625,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
162709,7-Eleven Inc F 10682A,8714 Little River Tpke,,Fairfax,VA,22031,FAIRFAX,3204.9526,98.99408,38.83793640136719,-77.24675750732422,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
163061,7-Eleven Inc F 10690A,8017 Braddock Rd,,Springfield,VA,22151,FAIRFAX,1724.64,98.99408,38.81112289428711,-77.21882629394531,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
163076,7-Eleven Inc F 10741A,2704 Washington Blvd,,Arlington,VA,22201,ARLINGTON,3784.4224,97.928993,38.87966537475586,-77.08979797363281,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
163216,Walgreens 13941,3130 Lee Hwy,,Arlington,VA,22201,ARLINGTON,6762.3687,100,38.89550018310547,-77.09800720214844,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
163909,7-Eleven Inc F 20354,1115 Crestview Dr,,Herndon,VA,20170,FAIRFAX,2454.7083,96,38.98073577880859,-77.39886474609375,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
163943,7 Eleven Inc F 27068B,14515 Lee Jackson Memorial Hwy,,Chantilly,VA,20151,FAIRFAX,3427.6787,100,38.90118026733398,-77.44901275634766,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
163948,7-Eleven Inc F 33599B,14533 Lee Rd,,Chantilly,VA,20151,FAIRFAX,10867.447,100,38.89681243896484,-77.44762420654297,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
164802,7-Eleven Inc F 17595A,6311 Lee Chapel Rd,,Burke,VA,22015,FAIRFAX,1493.0588,100,38.78026580810547,-77.27651977539063,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
164915,7-Eleven Inc F 28515B,7029 Brookfield Plz,,Springfield,VA,22150,FAIRFAX,4974.2368,100,38.77410507202148,-77.18464660644531,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
164916,7-Eleven Inc F 10707A,8319 Old Keene Mill Rd,,Springfield,VA,22152,FAIRFAX,1367.0785,96,38.77896499633789,-77.23267364501953,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
165471,Dollar Tree 4397,5061 Westfields Blvd,,Centreville,VA,20120,FAIRFAX,6952.6538,100,38.86853790283203,-77.448486328125,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
165682,Dollar Tree 4461,8794 Sacramento Dr,,Alexandria,VA,22309,FAIRFAX,3760.9048,98.99408,38.72045516967773,-77.12576293945313,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
165683,Dollar Tree 4457,7448 Little River Tpke,Ste B,Annandale,VA,22003,FAIRFAX,7516.251,100,38.83144760131836,-77.20178985595703,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
165835,7-Eleven 27004,201 S Glebe Rd,,Arlington,VA,22204,ARLINGTON,2529.646,99,38.86833953857422,-77.09720611572266,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
166464,Cvs Pharmacy 1383,7205 Little River Tpke,,Annandale,VA,22003,FAIRFAX,5584.3013,100,38.82955551147461,-77.19387054443359,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
166465,Cvs Pharmacy 1384,259 S Van Dorn St,,Alexandria,VA,22304,ALEXANDRIA,2414.8389,100,38.81088638305664,-77.13203430175781,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
166466,Cvs Pharmacy 1387,8330 Old Keene Mill Rd,,Springfield,VA,22152,FAIRFAX,8045.1655,99.899406,38.7799072265625,-77.23047637939453,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
166467,Cvs Pharmacy 1390,9582 Old Keene Mill Rd,,Burke,VA,22015,FAIRFAX,3388.7358,100,38.77694702148438,-77.27511596679688,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
166468,Cvs Pharmacy 1399,3053 Nutley St,,Fairfax,VA,22031,FAIRFAX,1340.4889,98.99408,38.87206268310547,-77.26298522949219,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
166470,Cvs Pharmacy 1403,337 Maple Ave E,,Vienna,VA,22180,FAIRFAX,5492.7407,100,38.90573120117188,-77.25985717773438,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
166471,Cvs Pharmacy 1405,8928 Burke Lake Rd,,Springfield,VA,22151,FAIRFAX,5418.9106,98.99408,38.80912399291992,-77.25318145751953,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
166474,Cvs Pharmacy 1413,7859 Heritage Dr,,Annandale,VA,22003,FAIRFAX,4787.3853,100,38.82482147216797,-77.21324157714844,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
167282,7-Eleven Inc F 10784A,2108 Mount Vernon Ave,,Alexandria,VA,22301,ALEXANDRIA,1963.3624,100,38.82470321655273,-77.05847930908203,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
167364,Cvs Pharmacy 2712,1 Pentagon,Room2B1080,Arlington,VA,22202,ARLINGTON,10262343,60,38.8613395690918,-77.05673980712891,Relaxed;Soundex,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
167391,Megamart International Food,8228 Richmond Hwy,,Alexandria,VA,22309,FAIRFAX,11624.864,96,38.73517990112305,-77.09850311279297,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
167659,7-Eleven Inc F 10698,4131 Hummer Rd,,Annandale,VA,22003,FAIRFAX,1028.676,100,38.83326721191406,-77.21050262451172,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
167660,7-Eleven Inc F 10702,1357 Chain Bridge Rd,,McLean,VA,22101,FAIRFAX,865.15363,100,38.9376335144043,-77.17511749267578,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
167701,Community Foodworks Reston Farmers Market,11900 Lawyers Rd,,Reston,VA,20191,FAIRFAX,72140.5,100,38.92425537109375,-77.35777282714844,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
167811,7-Eleven Inc F 10763B,6147 Franconia Rd,,Alexandria,VA,22310,FAIRFAX,2004.8982,98.99408,38.78127670288086,-77.14987182617188,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
167880,Cvs Pharmacy 2142,2601 Columbia Pike,,Arlington,VA,22204,ARLINGTON,6919.8193,99,38.86330413818359,-77.08565521240234,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
167885,Cvs Pharmacy 2278,6400 Landsdowne Ctr,,Alexandria,VA,22315,FAIRFAX,14570874,60,38.78448104858398,-77.12519836425781,Relaxed;Soundex,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
169822,Super Halal,7046 Spring Garden Dr,,Springfield,VA,22150,FAIRFAX,7836.0508,100,38.77270889282227,-77.18555450439453,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
170377,7-Eleven Inc F 10680B,7225 Old Keene Mill Rd,,Springfield,VA,22150,FAIRFAX,1419.9537,96,38.77732086181641,-77.19448089599609,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
170809,Bjs 351,6607 Wilson Blvd,,Falls Church,VA,22044,FAIRFAX,1086.3926,100,38.87348175048828,-77.15019226074219,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
171711,Baitna Market 1,3228 Old Pickett Rd,,Fairfax,VA,22031,FAIRFAX,5505.9556,100,38.86331176757813,-77.27530670166016,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
171925,7-Eleven Convenience Store 35539B,7849 Richmond Hwy,,Alexandria,VA,22306,FAIRFAX,3157.2456,98.99408,38.74742889404297,-77.08297729492188,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
172425,7-Eleven Inc F 10651A,9908 Georgetown Pike,,Great Falls,VA,22066,FAIRFAX,5208.3848,100,38.99826812744141,-77.28872680664063,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
172610,7-Eleven Inc F 10692A,4209 Annandale Rd,,Annandale,VA,22003,FAIRFAX,2119.9404,100,38.83271789550781,-77.19663238525391,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
173803,Four Mile Run Farmers Market,4109 Mount Vernon Ave,,Alexandria,VA,22305,ALEXANDRIA,2812.0032,100,38.84289932250977,-77.06387329101563,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
174214,7-Eleven 37684A 37684A,3137 Wilson Blvd,,Arlington,VA,22201,ARLINGTON,218.8694,100,38.88710784912109,-77.09589385986328,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
174220,7-Eleven Inc F 10706A,7461 Lee Hwy,,Falls Church,VA,22042,FAIRFAX,2040.4086,98.99408,38.87562561035156,-77.20056915283203,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
174225,7-Eleven Inc F 32394B,13990 Metrotech Dr,,Chantilly,VA,20151,FAIRFAX,10659.944,100,38.89621734619141,-77.42704010009766,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
174229,7-Eleven Inc F 16282B,2973 Chain Bridge Rd,,Oakton,VA,22124,FAIRFAX,1768.1757,100,38.8791618347168,-77.30261993408203,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
174427,7-Eleven Inc F 10691A,7451 Patterson Rd,,Falls Church,VA,22043,FAIRFAX,8917.0059,98.99408,38.90483856201172,-77.20298767089844,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
174518,Ballston Freshfarm Market,901 N Taylor St,,Arlington,VA,22203,ARLINGTON,5087.0073,96.00592,38.88114166259766,-77.11249542236328,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
175343,Walmart Supercenter 5753,6301 Richmond Hwy,,Alexandria,VA,22306,FAIRFAX,8540.7813,98.99408,38.78132629394531,-77.07854461669922,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
176606,El Paisa Grocery,3414 Mount Vernon Ave,,Alexandria,VA,22305,ALEXANDRIA,3138.2173,100,38.83563995361328,-77.06071472167969,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
176992,Al-Amanah Market,3811 S George Mason Dr,,Falls Church,VA,22041,FAIRFAX,2795.4631,98.99408,38.84182357788086,-77.11893463134766,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
177175,7-Eleven Inc F 34642A,6730 Lee Hwy,,Arlington,VA,22205,ARLINGTON,2399.6565,100,38.88822555541992,-77.16039276123047,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
177673,7-Eleven 10747D 10747D,3510 Wilson Blvd,,Arlington,VA,22201,ARLINGTON,1519.6211,100,38.88223648071289,-77.10140228271484,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
177950,Royal Farm 152,25451 Lizzo Center Dr,,Chantilly,VA,20151,FAIRFAX,40587316,60,38.8883056640625,-77.45372772216797,Relaxed;Soundex,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
178039,Cvs 5467,12734 Shoppes Ln,,Fairfax,VA,22033,FAIRFAX,1052.9933,98.99408,38.86003112792969,-77.38811492919922,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
179213,Dollartree 8802,8416 Lee Hwy,,Fairfax,VA,22031,FAIRFAX,5320.603,99,38.8743782043457,-77.23541259765625,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
179584,Aldi 86,13031 Fair Lakes Shopping Ctr,,Fairfax,VA,22033,FAIRFAX,21741.867,93.37278,38.85701751708984,-77.39334106445313,Relaxed;Soundex,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
179839,7-Eleven Inc F 10762A,6146 Rose Hill Dr,,Alexandria,VA,22310,FAIRFAX,1802.5581,98.99408,38.78442764282227,-77.12090301513672,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
181404,Safeway 1019,1624 Belle View Blvd,,Alexandria,VA,22307,FAIRFAX,1174.3464,98.99408,38.7751579284668,-77.0604248046875,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
181966,7-Eleven 40392A,12730 Shoppes Ln,,Fairfax,VA,22033,FAIRFAX,4278.8916,99,38.86094665527344,-77.38785552978516,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
182750,Cvs Pharmacy 1884,256 N Glebe Rd,,Arlington,VA,22203,ARLINGTON,2833.7622,100,38.87328720092773,-77.10443878173828,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
182751,Cvs Pharmacy 1375,5017 Columbia Pike,,Arlington,VA,22204,ARLINGTON,1940.9834,100,38.85579681396484,-77.11268615722656,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
182753,Cvs Pharmacy 1388,6164 Arlington Blvd,,Falls Church,VA,22044,FAIRFAX,2507.0149,98.99408,38.8687858581543,-77.14665222167969,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
182754,Cvs Pharmacy 1410,415 E Monroe Ave,,Alexandria,VA,22301,ALEXANDRIA,2752.3728,100,38.82071685791016,-77.05513000488281,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
182909,Virginia Halal Meat Inc,9551 Braddock Rd,,Fairfax,VA,22032,FAIRFAX,7425.7959,98.99408,38.81781005859375,-77.27496337890625,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
183462,Harris Teeter  23,2425 N Harrison St,,Arlington,VA,22207,ARLINGTON,23334.52,100,38.89720916748047,-77.13811492919922,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
184767,Shoppers Food Warehouse 2358,7660 Richmond Hwy,,Alexandria,VA,22306,FAIRFAX,4242.0903,98.99408,38.75004959106445,-77.08312225341797,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
185134,Cvs 10361,12027 Town Square St,,Reston,VA,20190,FAIRFAX,11940664,60,38.95816802978516,-77.34184265136719,Relaxed;Soundex,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
185221,7-Eleven Store 37029A,2002 Eisenhower Ave,,Alexandria,VA,22314,ALEXANDRIA,2475.5522,100,38.80046081542969,-77.06282806396484,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
185448,Bien Hoa,7240 Arlington Blvd,,Falls Church,VA,22042,FAIRFAX,6548.3125,98.99408,38.86677169799805,-77.19371032714844,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
185474,Al Amal Market Inc,3817 S George Mason Dr,,Falls Church,VA,22041,FAIRFAX,2795.4631,98.99408,38.84154891967773,-77.11981964111328,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
185816,Walgreens 13970,4300 Backlick Rd,,Annandale,VA,22003,FAIRFAX,5078.4619,100,38.83059692382813,-77.19493865966797,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
187032,Lotte Plaza,5900 Centreville Crest Ln,,Centreville,VA,20121,FAIRFAX,1975.2183,100,38.8370361328125,-77.43517303466797,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
187099,Deshi Bazar & International Halal Market,5701 Columbia Pike,Ste B,Falls Church,VA,22041,FAIRFAX,6118.3345,96,38.85108947753906,-77.12596893310547,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
187128,Walgreens 2257,7764 Gunston Plz,,Lorton,VA,22079,FAIRFAX,868.1394,100,38.70376968383789,-77.20943450927734,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
187289,Walgreens 3676,1671 Crystal Square Arc,,Arlington,VA,22202,ARLINGTON,10262343,60,38.8613395690918,-77.05673980712891,Relaxed;Soundex,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
187650,Bestway Herndon Market,690 Elden St,,Herndon,VA,20170,FAIRFAX,4090.6526,100,38.96973037719727,-77.38333129882813,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
187716,Harris Teeter  81,11806 Spectrum Ctr,,Reston,VA,20190,FAIRFAX,19855.563,100,38.96572494506836,-77.354736328125,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
187942,Trader Joe'S  644,5847 Leesburg Pike,,Falls Church,VA,22041,FAIRFAX,2863.3428,98.99408,38.85207748413086,-77.13278961181641,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
187943,Trader Joe'S  643,9464 Main St,,Fairfax,VA,22031,FAIRFAX,1639.5585,98.99408,38.84096527099609,-77.27024841308594,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
187944,Trader Joe'S  641,7514 Leesburg Pike,,Falls Church,VA,22043,FAIRFAX,4462.6919,98.99408,38.90330123901367,-77.20372009277344,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
